pluie_moyenne,besoin_eau,superficie,mois_semis,sol_type,type_irrigation,type_engrais,saison,categorie_culture,sol_inadapte,deficit_hydrique,_rendement_reel
504.83444566160665,1000,1.5987038775088283,7,Latéritique,Aucune,Organique,Hivernage,Céréale,0,1,1565.0663264517132
328.22170144488587,1000,1.4360526869755252,6,Dior,Aucune,Minéral NPK,Hivernage,Céréale,1,1,1123.615415156668
442.02336874079367,1000,3.3431983880356193,6,Dior,Aucune,Aucun,Hivernage,Céréale,1,1,1015.4020612547238
480.90418435603186,1000,2.7783529906560043,5,Latéritique,Aucune,Minéral NPK,Hivernage,Céréale,0,1,2128.2863682235156
708.5683339328374,1000,0.5,6,Deck-Dior,Aucune,Aucun,Hivernage,Céréale,0,1,1150.0409098857203
601.5427434352692,1000,5.372171912765851,6,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,1,1545.1901459510345
285.5439766955899,1000,4.973247679397604,6,Dior,Aucune,Organique,Hivernage,Céréale,1,1,1065.874593941557
598.6125954092192,1000,0.9995499400997307,6,Sablonneux,Aucune,Organique,Hivernage,Céréale,0,1,1509.2896775071738
492.2376579375525,1000,2.2628901568688753,5,Deck,Aucune,Organique,Hivernage,Céréale,0,1,1733.3607521981048
448.46169995410617,1000,2.4478844188813595,6,Sablonneux,Aucune,Organique,Hivernage,Céréale,0,1,1575.2486658409175
641.7514433261301,1000,2.0310217928705625,5,Sablonneux,Aucune,Organique,Hivernage,Céréale,0,1,1832.5661771301998
704.6499283743926,1000,1.0615773593791222,6,Dior,Aucune,Aucun,Hivernage,Céréale,1,1,893.5096512939393
689.6920178674297,1000,0.9633883337162702,6,Latéritique,Gravitaire,Organique,Hivernage,Céréale,0,0,3061.1660552482563
424.11737151660424,1000,1.6153582249728105,5,Deck-Dior,Aucune,Mixte,Hivernage,Céréale,0,1,2126.6070377128335
503.6181436223178,1000,4.213034683288673,6,Sablonneux,Aucune,Organique,Hivernage,Céréale,0,1,1259.417738905107
599.6895147105346,1000,2.5469081254535157,5,Latéritique,Aucune,Organique,Hivernage,Céréale,0,1,1715.1663754705528
696.3317690683539,1000,1.2256956180888217,6,Deck-Dior,Aucune,Organique,Hivernage,Céréale,0,1,2023.0514938168842
478.1238643232065,1000,3.056770506204365,6,Sablonneux,Aucune,Mixte,Hivernage,Céréale,0,1,2094.6430865375933
522.1511535004274,1000,0.5,5,Deck-Dior,Aucune,Aucun,Hivernage,Céréale,0,1,1613.6297448615976
384.0497538990958,1000,4.1330372995348155,7,Latéritique,Aucune,Minéral NPK,Hivernage,Céréale,0,1,1974.7216541759835
370.5690063878994,1000,0.5,5,Deck,Aucune,Minéral NPK,Hivernage,Céréale,0,1,1741.276484052151
671.8788733591297,1000,1.2337363487698807,6,Latéritique,Aucune,Minéral NPK,Hivernage,Céréale,0,1,1417.4276187429102
753.4360042856234,1000,0.6731844499089459,6,Dior,Aucune,Aucun,Hivernage,Céréale,1,1,938.84067641248
539.1984817629499,1000,0.5852330233343586,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,1,1542.8521735716186
700.5299346838036,1000,4.173109452103723,5,Deck,Gravitaire,Aucun,Hivernage,Céréale,0,0,3766.8459351266033
604.2454037571451,1000,1.1340996077277377,6,Deck-Dior,Aucune,Organique,Hivernage,Céréale,0,1,1474.1003188672712
453.2320368092314,1000,2.1753794419296604,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,1,1848.8185962537025
604.2093408262621,1000,1.5879812205369161,7,Sablonneux,Aucune,Aucun,Hivernage,Céréale,0,1,1700.0596105772563
780.7054849698955,1000,2.41483910519751,6,Dior,Aucune,Minéral Urée,Hivernage,Céréale,1,1,873.3242013001976
544.6260941335073,1000,1.753225988377083,6,Deck-Dior,Gravitaire,Aucun,Hivernage,Céréale,0,0,2654.911182897951
784.6965483721009,1000,0.5907314410321188,7,Latéritique,Aucune,Minéral Urée,Hivernage,Céréale,0,1,1515.3162605809398
200.0,1000,3.6583544978208344,6,Latéritique,Aspersion,Organique,Hivernage,Céréale,0,0,3462.946046140566
673.2853756562836,1000,1.1107047607814131,7,Sablonneux,Goutte-à-goutte,Aucun,Hivernage,Céréale,0,0,3225.758270325955
563.0570602357257,1000,0.5,6,Dior,Aucune,Aucun,Hivernage,Céréale,1,1,1089.1112099462514
505.14889743011986,1000,1.17058997192514,7,Dior,Aucune,Mixte,Hivernage,Céréale,1,1,1487.2249606195417
563.7641164803254,1000,5.477275646304147,5,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,1,1590.0530674935242
251.8646628098661,1000,3.2549515595489473,6,Deck,Gravitaire,Aucun,Hivernage,Céréale,0,0,3090.7438073081644
517.0492168243732,1000,1.2474210904239296,6,Sablonneux,Aucune,Organique,Hivernage,Céréale,0,1,1268.2562381751895
603.5668857267619,1000,1.2468169162410918,6,Sablonneux,Aucune,Minéral NPK,Hivernage,Céréale,0,1,1963.4781723276965
771.6841067112274,1000,1.2746759112266253,6,Latéritique,Aucune,Organique,Hivernage,Céréale,0,1,1258.4200517435058
472.2594672589529,1000,8.683271745424559,6,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,1,1518.2435721526851
428.72595956602186,1000,2.2379233540546464,5,Deck,Aucune,Aucun,Hivernage,Céréale,0,1,1391.8542131651457
474.7364434623195,1000,2.3257284871127664,5,Deck,Aucune,Aucun,Hivernage,Céréale,0,1,2071.360865126144
687.3103176553111,1000,3.7592774193371237,6,Dior,Goutte-à-goutte,Aucun,Hivernage,Céréale,1,0,2087.433269118211
599.3126664489527,1000,1.9957727670021093,6,Sablonneux,Goutte-à-goutte,Organique,Hivernage,Céréale,0,0,2368.092195182285
470.53596943494415,1000,1.3401295432313585,7,Sablonneux,Aspersion,Minéral NPK,Hivernage,Céréale,0,0,3821.504576753999
626.9901149670034,1000,1.4090562030529041,6,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,1,1616.8557177685248
564.5616324022061,1000,1.5569347624702423,7,Dior,Aucune,Organique,Hivernage,Céréale,1,1,1313.5548215190224
695.2967485799334,1000,1.6003497686993249,6,Sablonneux,Aucune,Organique,Hivernage,Céréale,0,1,1367.3732100137884
444.69203591839715,1000,2.9508806018533584,6,Dior,Aucune,Mixte,Hivernage,Céréale,1,1,1121.0746317277874
500.8506780103348,1000,1.718680265218469,5,Dior,Aucune,Mixte,Hivernage,Céréale,1,1,1650.1125610205313
491.1837770301764,1000,2.962732729250411,6,Latéritique,Aucune,Minéral Urée,Hivernage,Céréale,0,1,1189.3652911725785
330.4727577801822,1000,1.5456224908646912,6,Dior,Aucune,Aucun,Hivernage,Céréale,1,1,981.3055179625711
594.4180415596865,1000,1.755771132678094,5,Deck,Gravitaire,Aucun,Hivernage,Céréale,0,0,2884.0707815200526
589.1582908269834,1000,0.5,6,Deck,Aucune,Organique,Hivernage,Céréale,0,1,1484.3324730074758
550.7670184963691,1000,3.4317218755936887,7,Deck-Dior,Aucune,Aucun,Hivernage,Céréale,0,1,1655.0620028417254
514.811929993728,1000,2.1753526312694436,6,Latéritique,Aucune,Organique,Hivernage,Céréale,0,1,1346.1822864855626
337.6943886924379,1000,3.6634601166811596,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,1,1869.9341937412225
486.90320158519614,1000,0.5,6,Deck,Aucune,Minéral Urée,Hivernage,Céréale,0,1,1496.7891705863876
498.59282252098456,1000,8.764414915910113,6,Deck-Dior,Gravitaire,Minéral Urée,Hivernage,Céréale,0,0,3067.3190808834547
429.6584096167572,1000,1.4745137839892604,6,Latéritique,Aspersion,Organique,Hivernage,Céréale,0,0,3044.022228618565
525.8071432500986,1000,4.001007695990578,6,Latéritique,Gravitaire,Minéral NPK,Hivernage,Céréale,0,0,4155.063378505209
610.6076285221808,1000,0.7175413217622356,5,Dior,Gravitaire,Organique,Hivernage,Céréale,1,0,2365.809445537147
832.9278851815795,1000,2.6918242511614943,6,Sablonneux,Aucune,Aucun,Hivernage,Céréale,0,1,1588.342676021468
576.1866719247759,1000,0.7098281002824497,6,Dior,Aucune,Minéral NPK,Hivernage,Céréale,1,1,1457.8716359385123
588.6325586084147,1000,1.0009853165490779,7,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,1,1143.9997874820426
538.8331126350749,1000,7.623419963303231,7,Deck,Aucune,Organique,Hivernage,Céréale,0,1,1511.301232312278
262.18431770514377,1000,1.4154593103663486,6,Deck,Aucune,Organique,Hivernage,Céréale,0,1,1607.889198300362
546.0229186826175,1000,1.9619645615000476,6,Dior,Aucune,Minéral NPK,Hivernage,Céréale,1,1,1514.2507095882997
559.034531491154,1000,3.3070421663421286,6,Latéritique,Aucune,Minéral NPK,Hivernage,Céréale,0,1,1747.4873985366153
919.4863168727929,1000,2.451121096685914,7,Deck,Aucune,Organique,Hivernage,Céréale,0,1,1351.7161631500549
521.1458552828316,1000,1.8595511178590236,6,Latéritique,Aucune,Minéral Urée,Hivernage,Céréale,0,1,1370.8273480611904
595.2321013500418,1000,2.207738750673011,6,Deck,Aucune,Aucun,Hivernage,Céréale,0,1,1620.6931274755523
544.7932345442135,1000,11.27663028894421,6,Latéritique,Aucune,Organique,Hivernage,Céréale,0,1,1732.623237357947
374.69829435707015,1000,1.574448358528845,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,1,1830.8179186172065
721.4234221772531,1000,1.9364942242023662,5,Latéritique,Aucune,Minéral NPK,Hivernage,Céréale,0,1,2215.578976735912
662.7899549030161,1000,3.8210433622582536,6,Latéritique,Aucune,Mixte,Hivernage,Céréale,0,1,2138.8961398868473
668.654792056457,1000,3.99251255746773,6,Dior,Aucune,Aucun,Hivernage,Céréale,1,1,1030.4249900969164
413.59188178078915,1000,4.261512927143868,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,1,1888.1701127782442
760.4191466404149,1000,2.7483045042371166,6,Sablonneux,Aucune,Minéral NPK,Hivernage,Céréale,0,1,2168.3838241461312
339.7223405811579,1000,0.6607340069468512,6,Dior,Aucune,Mixte,Hivernage,Céréale,1,1,1541.7899086015489
638.0285640700406,1000,6.090591636421678,6,Sablonneux,Aucune,Aucun,Hivernage,Céréale,0,1,2012.0607212207185
878.5683438714968,1000,0.6589706290671589,5,Deck,Aucune,Minéral NPK,Hivernage,Céréale,0,1,1700.7242919232826
401.41955123039673,1000,2.1003591883845467,7,Sablonneux,Aucune,Organique,Hivernage,Céréale,0,1,1616.5728829567447
465.05534055958424,1000,0.90174754650661,6,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,1,1380.9297727924095
564.9477047631461,1000,1.5662579808432378,6,Sablonneux,Aucune,Organique,Hivernage,Céréale,0,1,1304.4104279275552
474.47865188257015,1000,2.1447219742455284,5,Dior,Aucune,Organique,Hivernage,Céréale,1,1,1048.2884259169919
317.4004853400801,1000,2.1320538679132266,5,Dior,Aucune,Organique,Hivernage,Céréale,1,1,1071.6330155066082
560.2844462209041,1000,2.3106678686826605,6,Sablonneux,Aucune,Minéral Urée,Hivernage,Céréale,0,1,2156.5890498885205
390.65444294108426,1000,5.995259150071874,6,Dior,Aucune,Organique,Hivernage,Céréale,1,1,1020.9970340298958
621.0388645952772,1000,2.3698518466028955,7,Dior,Aucune,Minéral NPK,Hivernage,Céréale,1,1,1133.5959051380112
412.0863648649295,1000,1.356183753499245,5,Sablonneux,Aucune,Organique,Hivernage,Céréale,0,1,1561.4274114362368
782.4901607526309,1000,3.5653767718335976,6,Deck-Dior,Aucune,Aucun,Hivernage,Céréale,0,1,1033.2059915520672
432.51200614956446,1000,4.269840150841579,6,Deck-Dior,Aucune,Aucun,Hivernage,Céréale,0,1,1479.3097239140402
501.69077256914863,1000,0.6174937993248611,5,Deck,Aucune,Organique,Hivernage,Céréale,0,1,1503.6056885164112
672.0275826054504,1000,2.6589200812839704,5,Dior,Aucune,Organique,Hivernage,Céréale,1,1,1175.1495603138708
365.3703525349067,1000,2.8890802354755474,6,Sablonneux,Aucune,Aucun,Hivernage,Céréale,0,1,1719.0650061212655
584.1189901906195,1000,1.2994605246648616,6,Dior,Aucune,Organique,Hivernage,Céréale,1,1,970.6877850220345
746.0714131423642,1000,4.955833911772255,6,Latéritique,Aucune,Organique,Hivernage,Céréale,0,1,1466.1118467082651
308.87751481581586,1000,1.462219563631243,6,Dior,Aucune,Aucun,Hivernage,Céréale,1,1,929.3359691788193
577.6950787798456,1000,1.822959287542746,6,Dior,Gravitaire,Organique,Hivernage,Céréale,1,0,1744.6602952355763
588.9824191372635,1000,1.4355420894683044,5,Deck-Dior,Aucune,Aucun,Hivernage,Céréale,0,1,1569.7263253606427
667.2734307665966,1000,1.6693982598695554,6,Sablonneux,Aucune,Mixte,Hivernage,Céréale,0,1,1698.8205521920713
364.45739336828774,1000,0.6859023080304273,7,Dior,Aucune,Minéral Urée,Hivernage,Céréale,1,1,984.6962631599315
351.9315080373585,1000,0.5209815210586026,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,1,1658.911616729473
628.2912348425347,1000,5.903846281216961,6,Deck,Aucune,Aucun,Hivernage,Céréale,0,1,1623.6787169153083
594.547700984978,1000,0.837303157562292,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,1,2476.9183040354474
587.5739275518815,1000,0.7459371888575554,6,Deck-Dior,Aucune,Minéral Urée,Hivernage,Céréale,0,1,1207.1427038692505
601.9672314245463,1000,0.5,6,Deck-Dior,Aspersion,Minéral NPK,Hivernage,Céréale,0,0,2815.9841875049224
447.9962917632264,1000,0.9888927479824253,6,Dior,Aucune,Aucun,Hivernage,Céréale,1,1,1030.3303155573644
584.8380545741505,1000,0.5720826330134113,7,Dior,Aucune,Minéral NPK,Hivernage,Céréale,1,1,1368.2141237223511
593.9608709948022,1000,6.132559062137953,5,Deck,Aspersion,Minéral Urée,Hivernage,Céréale,0,0,3098.3966880407843
442.84728729604484,1000,3.698227576409211,5,Latéritique,Aucune,Organique,Hivernage,Céréale,0,1,1399.5778840722724
829.8661766717134,1000,0.9507346512459285,6,Latéritique,Aspersion,Minéral NPK,Hivernage,Céréale,0,0,3782.626010187122
621.0749381367681,1000,9.993637537719266,7,Latéritique,Aucune,Organique,Hivernage,Céréale,0,1,1582.6898423716355
371.3044754196027,1000,3.616158916072979,5,Deck,Goutte-à-goutte,Organique,Hivernage,Céréale,0,0,3468.1939016901774
648.4830412950745,1000,1.271420644744975,6,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,1,1060.1140266783864
403.7977494659018,1000,0.5,5,Latéritique,Aucune,Minéral NPK,Hivernage,Céréale,0,1,1842.0852140832974
668.0626905613678,1000,10.306286594949398,6,Deck-Dior,Gravitaire,Aucun,Hivernage,Céréale,0,0,3096.213957273478
723.7893368511106,1000,0.5424507541702783,6,Dior,Aucune,Organique,Hivernage,Céréale,1,1,905.418763523809
426.8976522472434,1000,0.5,6,Dior,Aucune,Aucun,Hivernage,Céréale,1,1,1322.6592170033496
694.5064193866483,1000,3.736152526214248,6,Deck-Dior,Aucune,Organique,Hivernage,Céréale,0,1,1357.0327769485343
611.9171390404747,1000,11.609246876316458,6,Deck-Dior,Aucune,Aucun,Hivernage,Céréale,0,1,1490.7091454233614
673.3090239991735,1000,4.989911902552167,5,Deck-Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,1,2112.6364633263697
834.5189473980921,1000,2.5886261631530227,6,Dior,Aucune,Minéral NPK,Hivernage,Céréale,1,1,1243.934439492812
513.1917825995695,1000,2.6532982091213557,6,Latéritique,Aucune,Aucun,Hivernage,Céréale,0,1,1084.521064244006
436.93957534637656,1000,3.2632787680821504,7,Deck-Dior,Aucune,Aucun,Hivernage,Céréale,0,1,1403.55273144378
416.5728355561715,1000,3.025701216809486,7,Deck,Aucune,Aucun,Hivernage,Céréale,0,1,1731.624125083584
427.62845725518423,1000,2.0646343472317468,5,Deck-Dior,Aucune,Minéral Urée,Hivernage,Céréale,0,1,1424.1985964733437
538.4347435878843,1000,1.792051195678193,7,Sablonneux,Aucune,Organique,Hivernage,Céréale,0,1,1309.55228217173
601.1727962224966,1000,1.56819534694689,6,Deck-Dior,Aucune,Organique,Hivernage,Céréale,0,1,1708.2762471381122
591.5036198995028,1000,0.9019721176501617,6,Dior,Aucune,Aucun,Hivernage,Céréale,1,1,997.9029538763692
674.0774873554036,1000,1.3171363372931468,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,1,1800.7779620073115
551.950283781686,1000,0.5,6,Sablonneux,Aucune,Minéral Urée,Hivernage,Céréale,0,1,1533.6276201742446
768.0301115735975,1000,1.5239845182194498,6,Deck,Aucune,Minéral Urée,Hivernage,Céréale,0,1,1673.418797164227
510.30147501430656,1000,0.7476107039741924,5,Latéritique,Aucune,Minéral NPK,Hivernage,Céréale,0,1,2646.65120803177
958.0253749884428,1000,0.6819005493953998,6,Deck-Dior,Goutte-à-goutte,Aucun,Hivernage,Céréale,0,0,3372.25624844584
643.850102164751,1000,1.903920765838766,6,Sablonneux,Aucune,Aucun,Hivernage,Céréale,0,1,1760.9639924373773
421.4263665375576,1000,5.020862988937426,6,Sablonneux,Aucune,Aucun,Hivernage,Céréale,0,1,1386.1576052277326
389.36612529083317,1000,3.437186589257319,6,Deck,Aucune,Aucun,Hivernage,Céréale,0,1,1269.1796761568678
622.3708622864777,1000,0.5,6,Dior,Aucune,Aucun,Hivernage,Céréale,1,1,1059.8171875650119
516.4805822011224,1000,0.74699072574858,5,Deck-Dior,Gravitaire,Aucun,Hivernage,Céréale,0,0,3048.226461866818
657.1000741138138,1000,3.4994889739436523,7,Sablonneux,Aucune,Organique,Hivernage,Céréale,0,1,1257.3346331929656
620.9856436860317,1000,0.7512701925958017,7,Deck,Aucune,Mixte,Hivernage,Céréale,0,1,2044.7822230802358
539.0756631014691,1000,1.3775319831076742,6,Latéritique,Aspersion,Minéral NPK,Hivernage,Céréale,0,0,4133.600797005692
422.98094228973923,1000,2.5600881185806603,7,Sablonneux,Aucune,Minéral Urée,Hivernage,Céréale,0,1,1581.088513879068
322.77291629712033,1000,0.7598185958293465,6,Deck,Aucune,Minéral NPK,Hivernage,Céréale,0,1,2097.5041971148994
483.02275718994684,1000,1.793735657933646,7,Dior,Aucune,Aucun,Hivernage,Céréale,1,1,1095.8269449966474
678.4598191485209,1000,0.5670995622146159,5,Dior,Aucune,Minéral NPK,Hivernage,Céréale,1,1,1261.1899770144562
582.1140616195306,1000,1.0190857326861322,6,Sablonneux,Gravitaire,Aucun,Hivernage,Céréale,0,0,2768.7447180080208
363.1391831932018,1000,2.129368692547059,6,Sablonneux,Gravitaire,Minéral NPK,Hivernage,Céréale,0,0,3198.6134321735826
575.9771388776772,1000,0.5,5,Deck-Dior,Aucune,Organique,Hivernage,Céréale,0,1,1901.5743838166463
607.7976069593255,1000,2.3452213514086755,5,Deck,Aucune,Mixte,Hivernage,Céréale,0,1,2104.2368648550773
417.42138456983,1000,1.623021865732715,6,Sablonneux,Aspersion,Aucun,Hivernage,Céréale,0,0,2898.8161248923166
573.0587658918292,1000,2.5650858902346827,6,Deck-Dior,Aucune,Aucun,Hivernage,Céréale,0,1,1291.0217816731968
558.7313077668999,1000,1.972163783513679,6,Deck-Dior,Aucune,Mixte,Hivernage,Céréale,0,1,3024.7322392332503
378.55445532540654,1000,4.910188558288194,5,Sablonneux,Aspersion,Aucun,Hivernage,Céréale,0,0,2517.002385499697
603.6681040522425,1000,1.822446086176631,7,Dior,Aucune,Minéral NPK,Hivernage,Céréale,1,1,1277.1933872321565
634.1176789552352,1000,1.1693821905716384,6,Deck,Aucune,Minéral NPK,Hivernage,Céréale,0,1,2071.6322746136725
712.4576864762915,1000,1.8181836394012876,6,Deck,Aucune,Minéral Urée,Hivernage,Céréale,0,1,1635.0479172924624
708.0703078052354,1000,2.5462926110106174,6,Dior,Aspersion,Mixte,Hivernage,Céréale,1,0,3362.4480363501166
343.34959480643636,1000,1.714442673804363,6,Sablonneux,Aucune,Mixte,Hivernage,Céréale,0,1,2669.396679947318
409.3262440127316,1000,1.7031395687530317,6,Deck,Aucune,Aucun,Hivernage,Céréale,0,1,1613.8854724786602
627.255290081299,1000,0.9402651676582936,7,Sablonneux,Aucune,Minéral Urée,Hivernage,Céréale,0,1,1262.3930700074998
627.0678926368313,1000,0.9701343285408848,6,Sablonneux,Aucune,Minéral NPK,Hivernage,Céréale,0,1,1874.8435509018789
627.2571529459071,1000,0.5368244120100943,6,Deck-Dior,Aucune,Minéral NPK,Hivernage,Céréale,0,1,2040.0409689603114
1127.909723598208,1000,6.683630945217838,7,Dior,Aucune,Aucun,Hivernage,Céréale,1,0,2292.9093358952787
635.633576603975,1000,0.6095156897972142,6,Sablonneux,Aucune,Minéral NPK,Hivernage,Céréale,0,1,1541.1418975608933
720.3348460270898,1000,0.947125038352761,5,Latéritique,Aucune,Mixte,Hivernage,Céréale,0,1,2478.8115991459467
693.1002645239803,1000,0.92799789691364,5,Dior,Gravitaire,Mixte,Hivernage,Céréale,1,0,3019.3422369699697
647.7086876958697,1000,3.3734619487208546,5,Deck,Aucune,Organique,Hivernage,Céréale,0,1,1688.511870426633
502.7096133039482,1000,1.3021806176079282,6,Deck-Dior,Gravitaire,Aucun,Hivernage,Céréale,0,0,2954.1023775138306
663.8453830739901,1000,4.473600914948316,6,Deck,Aucune,Organique,Hivernage,Céréale,0,1,1310.4526582215765
434.0762178193642,1000,0.9619502937065249,5,Deck,Aucune,Minéral Urée,Hivernage,Céréale,0,1,1668.9463753652997
514.4772089889987,1000,2.0610083014582714,7,Dior,Aucune,Minéral NPK,Hivernage,Céréale,1,1,1498.9947527998759
477.19546782563447,1000,0.8451191610206897,6,Deck,Aucune,Organique,Hivernage,Céréale,0,1,1718.7128172914374
562.2811209079484,1000,9.171669238173967,6,Sablonneux,Gravitaire,Aucun,Hivernage,Céréale,0,0,2994.012914079614
897.1987850010263,1000,0.6375779498030267,6,Deck,Aucune,Organique,Hivernage,Céréale,0,1,1365.040044753034
269.9102211112378,1000,2.1124672310114168,6,Deck-Dior,Aucune,Organique,Hivernage,Céréale,0,1,1149.2729261196357
652.939028556177,1000,2.7374354220500887,5,Deck-Dior,Aucune,Mixte,Hivernage,Céréale,0,1,2358.1025794639127
308.09261932155226,1000,2.2957033748233777,6,Latéritique,Aucune,Minéral NPK,Hivernage,Céréale,0,1,2073.987673614866
